number,value,datetime_start,datetime_complete,duration,params_beta,params_sigma,state
81,0.6827165341182722,2025-11-14 22:59:32.925785,2025-11-14 22:59:33.209093,0 days 00:00:00.283308,294.4335435052816,436.98690063949766,COMPLETE
82,0.6827132181681512,2025-11-14 22:59:33.209213,2025-11-14 22:59:33.492867,0 days 00:00:00.283654,278.7613036810856,444.98930630333444,COMPLETE
83,0.6823829826251625,2025-11-14 22:59:33.492979,2025-11-14 22:59:33.775665,0 days 00:00:00.282686,287.7402633334952,449.9651178123867,COMPLETE
84,0.6831251042316433,2025-11-14 22:59:33.775770,2025-11-14 22:59:34.056130,0 days 00:00:00.280360,293.6337234487266,425.79676231852227,COMPLETE
85,0.682370601045106,2025-11-14 22:59:34.056241,2025-11-14 22:59:34.340658,0 days 00:00:00.284417,288.44717806110725,449.9692672620711,COMPLETE
86,0.6833066341556445,2025-11-14 22:59:34.340773,2025-11-14 22:59:34.625774,0 days 00:00:00.285001,266.07437989486925,434.74377538648,COMPLETE
87,0.6911550595549147,2025-11-14 22:59:34.625897,2025-11-14 22:59:34.906065,0 days 00:00:00.280168,272.570116441875,200.5378430130493,COMPLETE
88,0.6837137133869858,2025-11-14 22:59:34.906176,2025-11-14 22:59:35.190439,0 days 00:00:00.284263,280.5624668855021,416.06919755508505,COMPLETE
89,0.6826209508675316,2025-11-14 22:59:35.190554,2025-11-14 22:59:35.476815,0 days 00:00:00.286261,292.9646602248699,440.46463866334005,COMPLETE
90,0.6831807106819286,2025-11-14 22:59:35.476934,2025-11-14 22:59:35.761183,0 days 00:00:00.284249,286.6885597165209,427.74283190318386,COMPLETE
91,0.6823554891959634,2025-11-14 22:59:35.761304,2025-11-14 22:59:36.046425,0 days 00:00:00.285121,299.4294791030608,444.91184719560863,COMPLETE
92,0.6824294847981521,2025-11-14 22:59:36.046546,2025-11-14 22:59:36.358062,0 days 00:00:00.311516,295.5089294375695,444.71769909359045,COMPLETE
93,0.6826626882884458,2025-11-14 22:59:36.358169,2025-11-14 22:59:36.648837,0 days 00:00:00.290668,299.9138363396835,435.7910043303093,COMPLETE
94,0.6824839104096933,2025-11-14 22:59:36.648944,2025-11-14 22:59:36.928964,0 days 00:00:00.280020,281.99271289368414,449.94034392410447,COMPLETE
95,0.6825874019620659,2025-11-14 22:59:36.929075,2025-11-14 22:59:37.216232,0 days 00:00:00.287157,289.1469798842538,443.34772611094354,COMPLETE
96,0.682784093474505,2025-11-14 22:59:37.216350,2025-11-14 22:59:37.499505,0 days 00:00:00.283155,296.4194267050286,434.061278702613,COMPLETE
97,0.6829698495291796,2025-11-14 22:59:37.499614,2025-11-14 22:59:37.778807,0 days 00:00:00.279193,273.99054615307557,440.12848742655467,COMPLETE
98,0.6833340172318293,2025-11-14 22:59:37.778911,2025-11-14 22:59:38.062111,0 days 00:00:00.283200,289.42649621952205,422.067850736287,COMPLETE
99,0.6843251009951464,2025-11-14 22:59:38.062228,2025-11-14 22:59:38.344583,0 days 00:00:00.282355,256.6218379266063,411.85523908905964,COMPLETE
100,0.6835379482388775,2025-11-14 22:59:38.344688,2025-11-14 22:59:38.629073,0 days 00:00:00.284385,264.5852403310189,429.1102235296773,COMPLETE
101,0.6824382879047247,2025-11-14 22:59:38.629185,2025-11-14 22:59:38.907660,0 days 00:00:00.278475,284.9373771458861,449.7731093099836,COMPLETE
102,0.6823901729356565,2025-11-14 22:59:38.907771,2025-11-14 22:59:39.189966,0 days 00:00:00.282195,295.23061075908936,445.99808475284374,COMPLETE
103,0.682476765723329,2025-11-14 22:59:39.190074,2025-11-14 22:59:39.473038,0 days 00:00:00.282964,295.72440739757656,443.2402262395921,COMPLETE
104,0.6828443343850238,2025-11-14 22:59:39.473143,2025-11-14 22:59:39.753582,0 days 00:00:00.280439,289.0458058918689,436.04982702031975,COMPLETE
105,0.6827400671998087,2025-11-14 22:59:39.753695,2025-11-14 22:59:40.038193,0 days 00:00:00.284498,277.17141657630873,445.0297091344773,COMPLETE
106,0.682825996575035,2025-11-14 22:59:40.038311,2025-11-14 22:59:40.324639,0 days 00:00:00.286328,296.47074936753137,432.8406855618445,COMPLETE
107,0.6825475527451206,2025-11-14 22:59:40.324748,2025-11-14 22:59:40.633574,0 days 00:00:00.308826,299.75255621048535,439.18463260192317,COMPLETE
108,0.6879325932172914,2025-11-14 22:59:40.633686,2025-11-14 22:59:40.916753,0 days 00:00:00.283067,282.49312899919374,301.03341700081586,COMPLETE
109,0.6833794266849464,2025-11-14 22:59:40.916862,2025-11-14 22:59:41.200633,0 days 00:00:00.283771,291.702028733062,419.6502189760142,COMPLETE
110,0.6826857916975686,2025-11-14 22:59:41.200749,2025-11-14 22:59:41.479737,0 days 00:00:00.278988,278.8624274545382,445.7219845429707,COMPLETE
111,0.6825079913273987,2025-11-14 22:59:41.479843,2025-11-14 22:59:41.765519,0 days 00:00:00.285676,287.64356727492526,446.3933531331998,COMPLETE
112,0.6831111103806815,2025-11-14 22:59:41.765649,2025-11-14 22:59:42.051014,0 days 00:00:00.285365,292.41502968427716,426.80434519823916,COMPLETE
113,0.6824510121342952,2025-11-14 22:59:42.051125,2025-11-14 22:59:42.334515,0 days 00:00:00.283390,285.0116363211431,449.36721797087597,COMPLETE
114,0.6831206341446883,2025-11-14 22:59:42.334630,2025-11-14 22:59:42.618230,0 days 00:00:00.283600,269.30186649140995,438.28137711875155,COMPLETE
115,0.682525814077084,2025-11-14 22:59:42.618345,2025-11-14 22:59:42.903099,0 days 00:00:00.284754,297.12194978379785,441.1240681873206,COMPLETE
116,0.68297586354146,2025-11-14 22:59:42.903217,2025-11-14 22:59:43.193965,0 days 00:00:00.290748,289.24232902975575,432.2203177252761,COMPLETE
117,0.6823018230972124,2025-11-14 22:59:43.194088,2025-11-14 22:59:43.476154,0 days 00:00:00.282066,292.9190598775617,449.7276267619821,COMPLETE
118,0.682444232674106,2025-11-14 22:59:43.476264,2025-11-14 22:59:43.765049,0 days 00:00:00.288785,294.82932020031944,444.63006171148254,COMPLETE
119,0.6824949974121018,2025-11-14 22:59:43.765170,2025-11-14 22:59:44.056224,0 days 00:00:00.291054,281.3320188281192,449.95418884353916,COMPLETE
120,0.6826671661047634,2025-11-14 22:59:44.056340,2025-11-14 22:59:44.345980,0 days 00:00:00.289640,299.57862633438333,435.8295467223535,COMPLETE
121,0.6889226277600501,2025-11-14 22:59:44.346090,2025-11-14 22:59:44.626706,0 days 00:00:00.280616,291.2582919465801,267.27119988015346,COMPLETE
122,0.6827110434237841,2025-11-14 22:59:44.626838,2025-11-14 22:59:44.916607,0 days 00:00:00.289769,286.3465420050544,441.21282423448855,COMPLETE
123,0.6827050161117841,2025-11-14 22:59:44.916720,2025-11-14 22:59:45.203235,0 days 00:00:00.286515,274.2448500668722,447.51672653956854,COMPLETE
124,0.6843751281083659,2025-11-14 22:59:45.203344,2025-11-14 22:59:45.509033,0 days 00:00:00.305689,220.36313916003894,429.27200968180676,COMPLETE
125,0.682662950520661,2025-11-14 22:59:45.509150,2025-11-14 22:59:45.796093,0 days 00:00:00.286943,294.6427881223246,438.41735419954693,COMPLETE
126,0.6826462456003755,2025-11-14 22:59:45.796215,2025-11-14 22:59:46.083149,0 days 00:00:00.286934,283.2550006525249,444.6301746217952,COMPLETE
127,0.6867064349420378,2025-11-14 22:59:46.083261,2025-11-14 22:59:46.365239,0 days 00:00:00.281978,290.7708612076608,330.1694540478543,COMPLETE
128,0.6827181346367688,2025-11-14 22:59:46.365347,2025-11-14 22:59:46.652607,0 days 00:00:00.287260,299.95298482819334,434.1819271980985,COMPLETE
129,0.6832828526450853,2025-11-14 22:59:46.652724,2025-11-14 22:59:46.940743,0 days 00:00:00.288019,285.4137620852895,425.5310329221728,COMPLETE
130,0.6828411561499141,2025-11-14 22:59:46.940854,2025-11-14 22:59:47.227704,0 days 00:00:00.286850,279.20570202704107,441.11968142820217,COMPLETE
131,0.682419951671734,2025-11-14 22:59:47.227837,2025-11-14 22:59:47.520009,0 days 00:00:00.292172,294.9712249356344,445.26315922372856,COMPLETE
132,0.6854527573282033,2025-11-14 22:59:47.520135,2025-11-14 22:59:47.805996,0 days 00:00:00.285861,294.0292185573052,362.11039806535905,COMPLETE
133,0.68521325133632,2025-11-14 22:59:47.806110,2025-11-14 22:59:48.088800,0 days 00:00:00.282690,131.8621446126396,449.35259841019433,COMPLETE
134,0.6825248959862614,2025-11-14 22:59:48.088914,2025-11-14 22:59:48.377373,0 days 00:00:00.288459,288.52462211572845,445.4618274093446,COMPLETE
135,0.6827138629043952,2025-11-14 22:59:48.377491,2025-11-14 22:59:48.665898,0 days 00:00:00.288407,293.60278271297955,437.4799887809301,COMPLETE
136,0.6821923831327367,2025-11-14 22:59:48.666019,2025-11-14 22:59:48.952167,0 days 00:00:00.286148,299.9716331012638,449.4100968640307,COMPLETE
137,0.682434701597837,2025-11-14 22:59:48.952283,2025-11-14 22:59:49.243620,0 days 00:00:00.291337,299.02674421594764,442.8106192880167,COMPLETE
138,0.6854049952597576,2025-11-14 22:59:49.243751,2025-11-14 22:59:49.532619,0 days 00:00:00.288868,159.60604636228376,432.38810197595495,COMPLETE
139,0.6825890018425775,2025-11-14 22:59:49.532736,2025-11-14 22:59:49.818136,0 days 00:00:00.285400,295.36820176773415,440.1791242582746,COMPLETE
140,0.6824702107597299,2025-11-14 22:59:49.818246,2025-11-14 22:59:50.103400,0 days 00:00:00.285154,291.0073132850216,445.79369412863616,COMPLETE
141,0.6821812639045801,2025-11-14 22:59:50.103515,2025-11-14 22:59:50.390609,0 days 00:00:00.287094,299.63877280048985,449.9021236156235,COMPLETE
142,0.6821900070811809,2025-11-14 22:59:50.390724,2025-11-14 22:59:50.675611,0 days 00:00:00.284887,299.6775069122274,449.62613460398836,COMPLETE
143,0.682210514079071,2025-11-14 22:59:50.675723,2025-11-14 22:59:50.961842,0 days 00:00:00.286119,298.93434996909815,449.3942984094812,COMPLETE
144,0.6821744331303363,2025-11-14 22:59:50.961959,2025-11-14 22:59:51.253602,0 days 00:00:00.291643,299.9757087241695,449.9351910736556,COMPLETE
145,0.6826058939289815,2025-11-14 22:59:51.253736,2025-11-14 22:59:51.540089,0 days 00:00:00.286353,299.9813627684989,437.38962313856194,COMPLETE
146,0.6821898596671623,2025-11-14 22:59:51.540202,2025-11-14 22:59:51.827605,0 days 00:00:00.287403,299.45047032003407,449.7434155737884,COMPLETE
147,0.6824818073526222,2025-11-14 22:59:51.827727,2025-11-14 22:59:52.109475,0 days 00:00:00.281748,299.74702268111884,441.0871651593764,COMPLETE
148,0.6827457721321015,2025-11-14 22:59:52.109591,2025-11-14 22:59:52.394782,0 days 00:00:00.285191,299.6249134621807,433.55459886734053,COMPLETE
149,0.6823079896966632,2025-11-14 22:59:52.394885,2025-11-14 22:59:52.700805,0 days 00:00:00.305920,292.1648296604024,449.9256847959252,COMPLETE
150,0.6826090508261267,2025-11-14 22:59:52.700921,2025-11-14 22:59:53.025353,0 days 00:00:00.324432,292.97733443961835,440.8003430321203,COMPLETE
151,0.6823731922024087,2025-11-14 22:59:53.025469,2025-11-14 22:59:53.315943,0 days 00:00:00.290474,291.62723192733756,448.29648454853003,COMPLETE
152,0.6822511757769203,2025-11-14 22:59:53.316060,2025-11-14 22:59:53.600600,0 days 00:00:00.284540,295.99970885892424,449.6666053882492,COMPLETE
153,0.6824933349961019,2025-11-14 22:59:53.600713,2025-11-14 22:59:53.884122,0 days 00:00:00.283409,283.96084493746133,448.67377027589913,COMPLETE
154,0.6858770943801669,2025-11-14 22:59:53.884243,2025-11-14 22:59:54.169936,0 days 00:00:00.285693,88.09607001420945,449.5503520066357,COMPLETE
155,0.6827342800561395,2025-11-14 22:59:54.170049,2025-11-14 22:59:54.454759,0 days 00:00:00.284710,293.9823423732595,436.7055096726674,COMPLETE
156,0.6886551757567381,2025-11-14 22:59:54.454878,2025-11-14 22:59:54.737356,0 days 00:00:00.282478,288.35247421955415,276.9187202874166,COMPLETE
157,0.682511440212911,2025-11-14 22:59:54.737468,2025-11-14 22:59:55.021195,0 days 00:00:00.283727,295.2365618073152,442.4816682493926,COMPLETE
158,0.6824929827873827,2025-11-14 22:59:55.021307,2025-11-14 22:59:55.304632,0 days 00:00:00.283325,281.46995014635695,449.94260739013095,COMPLETE
159,0.6828876819655493,2025-11-14 22:59:55.304746,2025-11-14 22:59:55.584558,0 days 00:00:00.279812,299.84242663801723,429.3997604494448,COMPLETE
160,0.6894856523799752,2025-11-14 22:59:55.584659,2025-11-14 22:59:55.867084,0 days 00:00:00.282425,289.7879402619206,250.65575516323648,COMPLETE
